Gender,Age,Income (USD),Income Stability,Property Age,Property Location,Property Price,Loan Sanction Amount (USD)
F,49,2431.47,Low,2434.47,Rural,92394.38,30459.70315
F,18,2612.68,Low,2603.68,Urban,43267.79,16451.04585
M,39,1528.28,Low,1526.28,Urban,45378.02,14157.09369
F,18,1541.69,Low,1557.69,Rural,280666.38,95251.6772
F,21,2405.79,Low,2396.79,Semi-Urban,138439.45,47833.64851
F,32,1089.36,Low,1091.36,Semi-Urban,55814.27,17868.17029
F,22,2741.75,Low,2746.75,Rural,90851.14,32395.46302
F,40,2437.18,Low,2429.18,Rural,224000.1,75379.86106
M,63,2159.78,Low,2165.78,Urban,27459.65,6889.386624
F,18,2345.89,Low,2355.89,Rural,140771.32,49078.46173
M,44,2462.28,Low,2464.28,Rural,77569.57,25670.07881
F,59,1615.9,Low,1611.9,Semi-Urban,44121.52,12339.92416
M,18,2186.65,Low,2182.65,Rural,104512.35,36492.32648
M,59,2509.67,Low,2509.67,Urban,149811.31,48659.96101
M,40,2286.59,Low,2289.59,Urban,140781.63,46903.21047
F,26,2419.59,Low,2420.59,Urban,180408.71,61693.20294
F,60,1288.25,Low,1285.25,Semi-Urban,210818.89,67922.00273
F,63,846.34,High,852.34,Rural,35349.15,19778.64033
M,21,2762.49,Low,2747.49,Rural,48926.73,18166.31319
F,61,1146.39,Low,1155.39,Urban,49241.31,13565.92633
M,29,2623.63,Low,2612.63,Semi-Urban,259022.04,87691.41041
F,37,2247.98,Low,2243.98,Semi-Urban,211827.62,71061.14074
M,63,3370.3,Low,3360.3,Urban,286234.45,95044.68752
M,18,2054.92,Low,2063.92,Rural,209362.61,71584.77382
F,56,1509.8,Low,1504.8,Urban,129464.83,41273.97686
M,62,1949.66,High,1951.66,Semi-Urban,81993.87,36140.40461
M,51,1628.22,Low,1616.22,Rural,137851.73,44505.83602
M,46,2788.55,Low,2791.55,Rural,50388.6,16715.58212
M,47,4937.44,Low,4943.44,Urban,266484.78,91286.88195
F,65,2005.46,High,2004.46,Rural,48349.4,25169.05548
F,18,3497.04,Low,3508.04,Rural,279919.32,96997.62101
M,18,1641.01,Low,1650.01,Urban,69489.91,24038.69189
M,18,3759.05,Low,3750.05,Rural,258306.22,89758.89731
M,59,1747.3,Low,1746.3,Urban,99611.67,31017.20574
F,64,2062.9,Low,2058.9,Rural,52508.15,15494.37818
F,61,2088.81,High,2091.81,Urban,43843.68,23921.36144
F,57,2414.69,Low,2416.69,Semi-Urban,51003.58,15629.77666
M,65,3407.45,High,3397.45,Rural,171451.57,67713.29688
M,18,2885,Low,2892,Rural,305302.61,104659.9859
M,61,2172.3,Low,2175.3,Rural,106494.65,33745.5667
M,58,5590.24,Low,5584.24,Semi-Urban,424377.25,143978.2788
F,35,2281.53,Low,2280.53,Urban,53389.86,18171.85017
M,18,1963.82,Low,1969.82,Rural,130953.4,45151.46031
F,27,2589.1,Low,2603.1,Urban,96065.62,33462.18761
F,36,2752.16,Low,2752.16,Rural,417090.72,140883.9892
M,53,2002.14,Low,2015.14,Semi-Urban,215035.23,70393.92442
F,18,2105.74,Low,2108.74,Semi-Urban,141217.42,48703.4387
F,18,2783.94,Low,2789.94,Semi-Urban,92657.24,33086.50107
M,18,4147.99,Low,4141.99,Semi-Urban,162026.73,57540.94003
M,61,1809.65,Low,1813.65,Rural,106324.5,33318.09403
F,53,1724.55,Low,1730.55,Urban,40532.49,11863.03601
F,18,1104.17,Low,1106.17,Rural,16791.93,6158.435042
F,27,2495.38,Low,2497.38,Semi-Urban,174576.97,59595.28963
M,42,1592.8,Low,1585.8,Rural,54830.87,17296.38916
M,45,3174.96,Low,3172.96,Rural,131881.13,44561.6063
F,31,5643.05,Low,5647.05,Urban,382328.7,132422.7902
F,34,3516.73,Low,3515.73,Semi-Urban,198910.54,68258.34713
F,18,1638.97,Low,1638.97,Semi-Urban,129581.03,44315.80072
M,54,1389.29,Low,1389.29,Urban,58592.09,17268.17641
F,56,2451.31,Low,2444.31,Urban,116935.52,38026.94669
F,18,2119.93,Low,2130.93,Rural,268234.89,91664.50972
F,63,2610.66,High,2600.66,Semi-Urban,132531.2,53943.4947
F,61,1760.28,High,1773.28,Urban,104001.56,43798.31251
F,39,2446.39,Low,2448.39,Semi-Urban,211718.97,71072.38468
M,61,1579.85,Low,1582.85,Urban,230515.08,74661.89059
F,65,2102.73,High,2105.73,Rural,177316.72,68592.28501
F,55,1758.02,Low,1765.02,Rural,124734.6,40161.95721
F,22,6705.27,Low,6704.27,Rural,112703.72,43785.85275
F,54,3333.77,Low,3324.77,Rural,339905.62,114122.7804
F,34,1742.24,Low,1729.24,Urban,88328.74,29429.77123
M,57,1847.34,Low,1850.34,Semi-Urban,118156.52,37371.33881
F,44,3226.79,Low,3223.79,Rural,74347.91,25603.387
F,30,2578.55,Low,2578.55,Urban,122279.17,42012.38104
M,40,5507.65,Low,5491.65,Rural,290493.41,100615.1037
F,23,1397.8,Low,1394.8,Urban,14649.4,5203.035423
F,60,2905.45,Low,2914.45,Urban,182363.84,60161.26952
M,62,1645.67,Low,1633.67,Urban,121463.79,38010.74059
M,22,2216.34,Low,2215.34,Semi-Urban,73891.19,25646.04131
F,63,1834.11,Low,1830.11,Semi-Urban,75723.62,22862.16947
M,26,2353.67,Low,2360.67,Semi-Urban,132307.86,45097.01914
M,50,1680.29,Low,1688.29,Semi-Urban,115763.76,36953.05991
F,18,2759.69,Low,2756.69,Semi-Urban,178432.95,61870.22653
M,56,1620.85,Low,1615.85,Rural,88047.72,27376.56628
F,18,2876.54,Low,2870.54,Urban,64677.5,23914.1771
M,29,990.42,Low,991.42,Semi-Urban,23225.37,6820.480527
F,27,3114.17,Low,3114.17,Semi-Urban,148038.6,51312.44467
F,18,2596.45,Low,2598.45,Urban,108616.51,38391.51864
M,30,,Low,,Urban,315618.1,154678.28
M,37,2462.81,Low,2466.81,Rural,131415.92,44313.03923
M,35,3424.73,Low,3420.73,Rural,98776.07,34486.64348
M,64,3120.29,Low,3125.29,Urban,33544.89,9836.048531
F,55,1999.28,Low,1996.28,Semi-Urban,100178.16,31879.00408
F,35,2670.02,Low,2673.02,Urban,55943.85,19429.06336
F,42,1254.66,Low,1247.66,Rural,16555.08,4329.62024
F,65,1391.87,High,1395.87,Urban,116984.38,47461.66006
F,58,2039.67,Low,2042.67,Urban,289329.48,95362.19209
M,18,3015.89,Low,3008.89,Semi-Urban,190801.49,66048.59615
F,37,2765.17,Low,2776.17,Urban,218410.56,73946.81901
F,18,1726.77,Low,1738.77,Rural,60393.9,21446.63062
M,39,1525.27,Low,1536.27,Semi-Urban,49221.97,15314.02845
F,65,2340.41,High,2345.41,Urban,56089.88,27976.88565
M,38,1416.55,Low,1423.55,Urban,99894.61,32439.34922
M,32,2674.45,Low,2682.45,Rural,51181.82,17975.39727
M,55,1578.54,Low,1576.54,Urban,132845.41,42324.17638
F,52,1896.88,Low,1894.88,Rural,69595.28,22014.68351
M,48,1573.67,Low,1570.67,Urban,196929.72,64399.13882
M,56,3612.68,Low,3621.68,Semi-Urban,80734.54,26688.15718
M,47,1506.96,Low,1520.96,Semi-Urban,140487.36,45321.16927
F,43,1265.33,Low,1277.33,Urban,42547.7,12864.51817
M,45,2420.88,Low,2424.88,Semi-Urban,48753.42,15594.23141
M,18,2645.86,Low,2637.86,Semi-Urban,428544.82,145530.6404
M,22,3885.72,Low,3896.72,Semi-Urban,141353.11,50020.49919
M,50,2593.75,Low,2587.75,Urban,34259.78,10639.62993
F,38,2414.57,Low,2430.57,Rural,148654.39,50217.66555
M,65,2025.38,High,2025.38,Rural,272397.05,100214.0088
M,41,3770.57,Low,3777.57,Urban,309688.81,105081.6112
F,38,1914.99,Low,1916.99,Semi-Urban,103666.76,34312.03007
F,54,2838.92,Low,2824.92,Rural,137634.26,45668.75809
F,46,1673.56,Low,1662.56,Semi-Urban,79385.91,25269.42497
M,49,1639.86,Low,1630.86,Rural,205902.38,67536.54025
M,18,2637.52,Low,2633.52,Urban,80309.89,28685.59387
F,27,5099.45,Low,5097.45,Semi-Urban,163576.38,58560.80682
F,61,847.04,Low,834.04,Urban,75113.2,21939.26576
M,55,1684.11,Low,1683.11,Rural,336899.78,111114.8941
M,63,2340.63,High,2339.63,Semi-Urban,152640.14,60190.50968
M,18,3330,Low,3330,Urban,77854.51,28570.94316
F,35,1635.57,Low,1635.57,Urban,152111.19,50673.5518
M,21,2024.57,Low,2031.57,Urban,98161.55,33823.72146
M,46,2093.76,Low,2102.76,Urban,249727.91,82830.87075
F,49,1567.38,Low,1573.38,Rural,34874.39,10255.98273
F,28,2844.46,Low,2850.46,Semi-Urban,143279.27,49361.89625
M,21,4100.59,Low,4113.59,Urban,96054.1,35241.70879
F,26,2234.87,Low,2245.87,Urban,154216.75,52711.22601
F,31,2775.39,Low,2773.39,Semi-Urban,162714.69,55578.45974
M,42,1064.84,Low,1066.84,Urban,181168.86,59061.75602
F,19,2005.75,Low,1998.75,Urban,53884.33,19318.57262
M,59,4370.45,Low,4370.45,Rural,398815.85,134344.2799
M,41,3113.93,Low,3111.93,Urban,107207.1,36389.44587
M,22,5103.31,Low,5100.31,Urban,330332.4,114876.7398
M,65,5904.43,High,5915.43,Urban,200477.06,79889.48273
M,18,2874.12,Low,2880.12,Urban,265433.18,91117.84936
F,31,1273.85,Low,1273.85,Semi-Urban,49217.21,15918.86982
M,53,10464.33,Low,10463.33,Urban,123649.91,48480.19825
M,65,3413.45,High,3408.45,Rural,171451.57,67721.98858
F,47,1233.8,Low,1246.8,Rural,73491.51,23048.63926
M,28,1891.03,Low,1887.03,Semi-Urban,41822.03,14064.79883
F,56,1277.9,Low,1271.9,Semi-Urban,217466.55,70459.33957
F,18,3602.59,Low,3585.59,Rural,44312.35,17947.93505
F,39,4746.17,Low,4748.17,Rural,266584.69,92129.83309
F,54,5173.56,Low,5167.56,Urban,167211.73,57857.71319
F,42,2014.26,Low,2002.26,Rural,70038.53,23069.54786
M,63,2477.82,Low,2470.82,Rural,98008.65,31044.1001
F,56,1384.9,Low,1376.9,Rural,46269.99,13336.41307
M,48,2601.56,Low,2608.56,Urban,97796.33,32155.18842
F,28,1690,Low,1707,Rural,136283.54,46112.80138
F,35,1414.95,Low,1403.95,Rural,165358.16,55030.01811
M,39,5790.75,Low,5787.75,Urban,228791.72,80126.11378
F,34,5266.23,Low,5264.23,Rural,292761.82,101848.3271
F,21,2432.35,Low,2431.35,Rural,114654.71,40151.03759
M,43,2449.42,Low,2447.42,Rural,104500.22,34780.32839
M,35,5515.47,Low,5519.47,Rural,89233.31,33423.09256
F,51,2284.44,Low,2284.44,Urban,105242.54,34327.60391
F,47,3260.55,Low,3256.55,Rural,172326.39,58312.26551
F,57,3165.83,Low,3174.83,Rural,48587.34,15865.51906
F,26,4558.28,Low,4566.28,Semi-Urban,230797,80671.89002
F,18,2235.25,Low,2233.25,Semi-Urban,119491.06,41535.15949
M,52,2027.56,Low,2032.56,Semi-Urban,96744.68,30759.6717
M,39,3154.16,Low,3138.16,Semi-Urban,236227.32,79783.26281
F,64,970.78,Low,963.78,Semi-Urban,35398.52,8353.029458
M,35,1617.2,Low,1631.2,Semi-Urban,34479.89,10773.94085
F,18,2129.05,Low,2135.05,Rural,156847.95,54255.02569
M,18,3259.48,Low,3248.48,Rural,174957.45,61249.15389
F,62,847.66,Low,830.66,Rural,157084.71,49531.85926
M,18,3363.44,Low,3369.44,Rural,177769.88,62308.88016
F,22,4263.27,Low,4270.27,Rural,306371.31,106348.2144
F,21,2020.34,Low,2023.34,Urban,418571.23,141683.2415
F,18,1948.58,Low,1948.58,Rural,204984.49,70237.07833
M,50,1892.58,Low,1890.58,Urban,67957.01,21244.0094
F,56,3494.07,Low,3494.07,Rural,44423.77,14877.07094
F,44,3803.6,Low,3804.6,Urban,28252.49,10573.36315
M,48,1127.95,Low,1133.95,Semi-Urban,68166.08,20556.8019
F,47,1568.51,Low,1575.51,Semi-Urban,165389.2,53981.67394
M,27,1866.19,Low,1860.19,Semi-Urban,95305.21,32083.14464
F,26,1652.63,Low,1648.63,Urban,123622.75,41831.28255
F,18,2004.59,Low,1994.59,Rural,31857.1,12133.6032
M,61,2741.53,Low,2740.53,Urban,66682.27,20814.25269
M,32,3932.8,Low,3923.8,Rural,264041.27,90755.56055
M,39,1601.38,Low,1597.38,Semi-Urban,52062.95,16338.50612
M,18,695.88,Low,707.88,Urban,51095.15,16894.75341
F,54,1849.84,Low,1841.84,Semi-Urban,262926.47,86471.91714
F,24,2635.88,Low,2650.88,Urban,59969.62,21622.75725
M,31,3113.96,Low,3113.96,Semi-Urban,126562.22,43545.31614
F,19,3723.34,Low,3729.34,Semi-Urban,157745.82,55832.04119
F,18,3668.22,Low,3671.22,Rural,237659.99,82973.13867
M,60,812.01,High,829.01,Urban,102897.91,42302.76936
M,47,737.77,Low,743.77,Semi-Urban,50139.16,14181.46248
F,32,1859.53,Low,1853.53,Semi-Urban,79200,26507.17537
F,63,2147.2,High,2140.2,Urban,58455.26,28725.9549
M,65,2180.76,High,2168.76,Semi-Urban,106734.45,44442.90883
F,62,3129.93,Low,3126.93,Urban,370283.91,123351.1453
M,25,2326.4,Low,2339.4,Rural,153896.1,52678.79357
F,24,1549.94,Low,1547.94,Semi-Urban,60319.37,20483.25649
F,60,1519.96,High,1514.96,Urban,202211.52,76612.41802
F,41,1355.2,Low,1350.2,Urban,90495.56,29212.21487
F,65,3374.93,High,3370.93,Rural,100008.83,43920.91847
M,22,1573.78,Low,1558.78,Urban,39237.14,13478.97209
M,44,2743.88,Low,2758.88,Rural,34703.87,11565.55624
M,63,1859.91,Low,1860.91,Rural,54894.62,15933.80835
F,27,1767.47,Low,1760.47,Semi-Urban,135351.16,45669.92676
F,29,961.26,Low,959.26,Rural,169136.66,56314.57706
M,18,4160.93,Low,4165.93,Semi-Urban,222795.69,77972.84253
F,18,2426.53,Low,2428.53,Rural,96596.75,34318.04469
M,48,1348.18,Low,1355.18,Semi-Urban,188811.25,61308.71729
M,18,2337.45,Low,2335.45,Urban,133813.79,46352.40224
M,49,3955.4,Low,3965.4,Semi-Urban,222101.24,75079.68339
F,41,1319.85,Low,1325.85,Rural,47247.63,14792.04052
F,30,2771.88,Low,2765.88,Urban,77821.88,27273.24877
F,31,3128.98,Low,3136.98,Urban,421840.36,143126.5244
F,55,1633.98,Low,1629.98,Semi-Urban,27828.41,7201.777086
F,37,1853.11,Low,1864.11,Semi-Urban,73636.87,24245.04958
M,39,1209.81,Low,1204.81,Rural,53396.71,16661.34947
F,64,2803.54,Low,2786.54,Semi-Urban,20964.53,5373.452867
M,18,1353.9,Low,1348.9,Urban,67457.76,23055.32478
M,18,4733,Low,4735,Urban,130064.55,47544.60542
M,51,1066.87,Low,1072.87,Rural,58285.91,17213.88464
F,27,3366.68,Low,3371.68,Semi-Urban,90724.43,32320.66576
F,61,3698.31,High,3688.31,Semi-Urban,178357.05,70607.3555
M,40,1586.38,Low,1594.38,Urban,233264.72,77255.98164
M,51,3392.91,Low,3383.91,Semi-Urban,54618.45,18077.03814
M,62,3846.55,High,3862.55,Semi-Urban,253919.09,95839.04268
M,58,1572.96,Low,1560.96,Semi-Urban,74534.85,22350.93673
M,53,697.94,Low,712.94,Urban,49420.69,13567.22306
F,18,3470.61,Low,3480.61,Rural,110317.49,39998.72748
M,18,8419.07,Low,8419.07,Urban,391157.71,139017.2084
F,48,4402.98,Low,4404.98,Semi-Urban,204983.36,70098.57357
M,54,1202.95,Low,1205.95,Rural,88703.01,27331.66343
F,42,3193.05,Low,3209.05,Semi-Urban,36270.57,12670.43261
M,21,1290.37,Low,1289.37,Urban,75122.77,25329.86196
F,40,3317.07,Low,3324.07,Rural,178971.07,61161.45428
F,56,1779.16,Low,1765.16,Rural,60669.87,18573.59486
M,49,2700.08,Low,2692.08,Urban,199849.28,66450.00585
M,57,5809.15,Low,5808.15,Urban,91742.93,32685.66235
M,57,3367.18,Low,3363.18,Rural,168644.53,56157.15211
F,38,3934.66,Low,3921.66,Semi-Urban,176951.73,60986.90786
M,26,10973.49,Low,10976.49,Semi-Urban,278028.42,102858.5292
F,31,2751.08,Low,2753.08,Rural,40952.31,14929.8832
F,18,1333.59,Low,1351.59,Urban,63332.04,21896.74455
F,27,4394.04,Low,4397.04,Urban,147646.99,52629.02976
M,64,1710.49,High,1714.49,Urban,62443,29309.13696
F,51,3138.86,Low,3138.86,Rural,91080.64,30581.99942
M,24,2147.91,Low,2147.91,Semi-Urban,33026.15,11691.29471
F,64,2187.01,Low,2197.01,Rural,31171.67,8461.256958
M,43,1292.18,Low,1292.18,Rural,24473.45,6716.029318
M,59,1016.67,Low,1024.67,Rural,25338.45,5463.269592
M,62,2255.47,High,2248.47,Urban,79514.17,35753.41216
M,63,1021.48,Low,1018.48,Rural,50160.43,13484.15196
F,65,1304.16,High,1313.16,Urban,84154.32,36346.50447
F,24,4599.64,Low,4607.64,Rural,26104.88,12389.50348
F,44,1944.9,Low,1943.9,Urban,206810.28,68651.49749
M,58,2023.52,Low,2017.52,Rural,54299.75,16293.23333
F,44,3466.59,Low,3466.59,Urban,147515.05,50290.01332
M,18,2151.78,Low,2138.78,Semi-Urban,49242.37,17610.46871
F,46,1698.02,Low,1696.02,Semi-Urban,98898.85,31853.6764
M,38,4887.45,Low,4891.45,Urban,535857.3,182432.2604
F,56,1325.04,Low,1321.04,Semi-Urban,58975.21,17269.36027
M,59,2836.75,Low,2839.75,Urban,136718.82,44598.0215
M,19,2728.68,Low,2710.68,Urban,321353.9,109662.2159
F,18,2066.52,Low,2070.52,Semi-Urban,181954.63,62347.97909
M,26,3461.71,Low,3478.71,Rural,283471.2,97288.52805
F,61,837.04,Low,840.04,Urban,75113.2,21937.22066
F,35,2639.25,Low,2642.25,Urban,114651.6,39118.2601
F,61,4782.43,High,4775.43,Semi-Urban,57996.71,31286.92874
M,42,1506.81,Low,1518.81,Urban,137117.69,44721.47221
M,21,1776.97,Low,1761.97,Semi-Urban,91869.88,31307.97523
M,33,1915.01,Low,1900.01,Urban,110750.2,36979.85797
F,30,5544.74,Low,5533.74,Urban,101148.15,37941.66884
M,58,1264.44,Low,1263.44,Semi-Urban,53370.62,14931.75595
F,50,934.88,Low,940.88,Rural,32927.89,8876.25949
F,35,3860.94,Low,3861.94,Semi-Urban,97792.09,34565.2963
F,50,4020.35,Low,4025.35,Semi-Urban,184749.95,62753.98387
M,61,2377.57,Low,2385.57,Semi-Urban,122195.97,38956.56148
M,40,958.39,Low,947.39,Semi-Urban,46514.12,13734.4101
F,63,2912.29,High,2923.29,Urban,121658.62,50748.29388
M,44,1829.79,Low,1815.79,Rural,107542.06,35083.2753
F,38,5282.75,Low,5276.75,Rural,238969.81,83477.34911
F,28,956.55,Low,950.55,Rural,67627.34,22288.58304
M,64,2778.9,Low,2791.9,Urban,137278.05,44336.30352
M,32,997.92,Low,1007.92,Semi-Urban,154357.97,50644.4993
M,48,1544.03,Low,1556.03,Semi-Urban,31723.59,8743.849019
M,44,1947.51,Low,1947.51,Urban,177249.61,58488.57337
M,44,737.74,Low,734.74,Rural,191338.75,62120.568
F,32,2686.99,Low,2675.99,Rural,120152.5,41382.92076
M,39,4264.34,Low,4249.34,Urban,81926.8,29225.39859
M,57,2190.78,Low,2184.78,Rural,288293.13,95144.64677
M,29,3844.81,Low,3839.81,Urban,66794.86,24509.57079
M,57,1866.56,Low,1856.56,Semi-Urban,74976.34,22879.58817
F,65,1628.76,High,1627.76,Rural,221677.51,83006.92
M,61,1982.76,High,1983.76,Rural,148763.44,58957.30015
M,18,2109.41,Low,2109.41,Semi-Urban,108482.45,37473.26668
F,38,6649.52,Low,6648.52,Urban,277051.3,97531.67875
M,46,2460.4,Low,2474.4,Semi-Urban,53989.97,17319.67178
M,60,1456.28,Low,1452.28,Semi-Urban,66878.53,19505.65146
F,65,1583.12,High,1593.12,Semi-Urban,182780.62,69624.19867
F,61,4661.75,High,4658.75,Rural,164421.2,67190.60593
M,32,3186.34,Low,3178.34,Semi-Urban,127941.68,43999.51027
M,19,2037.89,Low,2033.89,Rural,132074.95,45519.72484
F,43,4581.79,Low,4582.79,Rural,153653.93,53709.97042
M,61,3985.66,Low,3973.66,Urban,253607.06,84871.16929
F,44,1027.3,Low,1021.3,Semi-Urban,36043.31,10210.04191
M,21,2014.88,Low,2007.88,Semi-Urban,51390.18,17957.70796
M,29,1402.45,Low,1394.45,Urban,184911.72,61687.51389
F,52,2201,Low,2189,Semi-Urban,207260.73,68288.35091
M,26,2445.51,Low,2438.51,Urban,335319.14,113515.6413
M,31,4143.66,Low,4139.66,Rural,327279.14,112295.222
F,59,2792.26,Low,2789.26,Semi-Urban,82813.2,26540.33935
F,49,1675.41,Low,1681.41,Semi-Urban,103425.28,33117.81359
M,18,1267.12,Low,1258.12,Urban,66644.21,22691.2611
M,65,4393,High,4394,Urban,35547.2,22936.87072
M,18,3451.2,Low,3446.2,Rural,237561.31,82477.67749
M,56,5196.11,Low,5203.11,Rural,180900.5,62228.98989
F,42,1345.29,Low,1339.29,Urban,81588.4,26130.43901
M,45,2339.92,Low,2335.92,Semi-Urban,114323.92,37533.29883
M,18,8623.03,Low,8625.03,Rural,442961.93,156766.3345
F,31,1812.1,Low,1804.1,Urban,246403.47,82840.34061
F,64,4101.14,Low,4104.14,Rural,482620.96,162062.3857
F,56,1538.69,Low,1542.69,Urban,148922.79,47844.28973
M,43,1366.85,Low,1368.85,Rural,245338.4,80984.67923
M,18,2246.56,Low,2244.56,Rural,57689.24,20826.14729
F,55,2659.53,Low,2659.53,Rural,200501.36,66531.21256
M,65,718.78,High,719.78,Semi-Urban,35608.47,19062.50697
F,22,650.06,Low,647.06,Urban,24729.21,7903.471206
F,39,1726.61,Low,1725.61,Urban,155734.4,51666.79206
M,26,1840.67,Low,1846.67,Semi-Urban,171832.14,57848.63412
F,61,4579.72,Low,4573.72,Urban,101547.57,34639.33623
M,21,2158.1,Low,2154.1,Rural,52719.92,18828.09659
M,51,1918.3,Low,1922.3,Urban,66775.41,20797.35733
F,18,1872.39,Low,1882.39,Rural,294906.65,100370.2506
M,41,2466.11,Low,2460.11,Urban,30734.45,10036.86049
M,38,4601.05,Low,4593.05,Rural,236539.91,81726.71048
M,18,2795.25,Low,2809.25,Semi-Urban,61533.67,22411.05461
F,33,945.18,Low,954.18,Semi-Urban,32280.67,9739.984161
M,65,1837.14,High,1839.14,Urban,152014.96,59446.84617
M,54,2141.43,Low,2137.43,Urban,129087.71,41715.58576
F,25,3330.38,Low,3337.38,Urban,66682.13,24504.53895
F,18,2081.32,Low,2092.32,Urban,60736.38,21785.84401
M,60,1275.74,Low,1276.74,Urban,69149.71,20224.37821
F,32,3079.96,Low,3078.96,Rural,159683.38,55068.77816
F,61,3349.95,Low,3345.95,Urban,222304.16,73946.48996
M,24,2495.32,Low,2487.32,Urban,173999.44,59534.98854
M,18,2819.57,Low,2815.57,Rural,129050.04,45382.03415
F,44,1680.52,Low,1670.52,Semi-Urban,94268.73,30434.58821
F,44,2519.86,Low,2532.86,Semi-Urban,131218.18,43716.39438
M,55,2027.21,Low,2020.21,Urban,104000.54,33091.05912
M,40,1570.3,Low,1570.3,Urban,45333.72,14107.09728
M,18,1512.95,Low,1513.95,Rural,74554.57,25742.80012
M,28,2054.83,Low,2050.83,Rural,69552.04,23822.87557
F,55,1402.55,Low,1387.55,Rural,35068.6,9667.302168
F,60,3900.9,Low,3898.9,Urban,107814.33,36131.44065
F,18,2416.14,Low,2401.14,Semi-Urban,103404.01,36309.64289
M,38,1900.47,Low,1900.47,Semi-Urban,174209.65,57756.08199
F,36,2823.5,Low,2818.5,Rural,69740.95,24275.28997
M,59,2436.68,Low,2441.68,Semi-Urban,128713.8,41363.10191
F,18,5160.2,Low,5175.2,Rural,331405.46,115995.166
M,19,4150.61,Low,4159.61,Urban,197013.56,69362.55667
F,24,3793.19,Low,3786.19,Urban,70747.26,26415.26156
F,43,1260.33,Low,1262.33,Urban,42547.7,12854.29265
F,18,2267.45,Low,2274.45,Semi-Urban,224501.08,76846.85402
F,18,2407.07,Low,2411.07,Rural,356507.14,121606.2889
F,62,2697.4,High,2685.4,Semi-Urban,291453.08,107494.1027
M,45,1899.32,Low,1886.32,Semi-Urban,36768.84,11026.44862
F,42,2300.9,Low,2302.9,Rural,144532.52,48393.26429
F,59,5327.83,Low,5316.83,Rural,381590.52,129767.7338
F,33,3302.01,Low,3313.01,Urban,474835.98,160948.6644
F,62,872.14,Low,877.14,Urban,10710.11,261.2331659
F,18,4190.31,Low,4178.31,Urban,270361.11,94346.18067
F,23,3466.91,Low,3475.91,Rural,71772.38,26651.12431
F,18,2868.54,Low,2886.54,Urban,64677.5,23918.26731
M,58,1163.16,Low,1158.16,Urban,128471.65,40191.37771
M,23,1273.85,Low,1279.85,Semi-Urban,26700.17,8754.721251
M,39,793.27,Low,796.27,Rural,92244.23,29288.86922
M,62,1892.15,Low,1879.15,Semi-Urban,80483.8,24358.7171
M,19,1392.87,Low,1395.87,Rural,141053.81,47879.84766
M,50,1905.21,Low,1888.21,Urban,65921.13,20565.37777
F,21,2887.2,Low,2892.2,Urban,104031.64,36912.92776
F,21,1101.01,Low,1107.01,Urban,125776.8,42391.4357
M,18,1855.61,Low,1848.61,Rural,155369.78,53235.92797
F,57,2371.07,Low,2365.07,Rural,91193.09,29356.9659
F,41,4545.67,Low,4540.67,Semi-Urban,295005.14,101034.0737
F,26,2471.29,Low,2458.29,Semi-Urban,191357.62,65278.92116
F,55,2808.76,Low,2807.76,Urban,85268.06,27837.13901
M,22,2584.76,Low,2572.76,Urban,272994.27,93036.20187
F,50,613.37,Low,624.37,Rural,69713.07,20906.65296
M,56,3870.9,Low,3878.9,Semi-Urban,112757.86,37708.71924
F,40,2256.11,Low,2245.11,Urban,203346.36,68117.46218
M,29,624.97,Low,618.97,Semi-Urban,48405.89,14901.65867
F,41,1527.79,Low,1527.79,Urban,136503.74,44845.97123
F,27,1371.16,Low,1370.16,Urban,54183.78,18140.48258
F,62,1336.52,High,1343.52,Rural,57596.17,27832.54146
F,56,2766.79,Low,2761.79,Urban,157248.02,51892.03218
M,18,3062.98,Low,3069.98,Semi-Urban,26135.95,10790.71075
F,26,3362.7,Low,3361.7,Rural,199663.8,69262.44704
M,56,2516.73,Low,2510.73,Rural,241019.67,79677.31227
F,46,2075.7,Low,2071.7,Rural,12721.01,3566.375758
M,62,2414.28,Low,2411.28,Urban,184944.85,60125.36034
F,39,2463.69,Low,2469.69,Rural,42365.96,14480.07422
M,18,1588.56,Low,1601.56,Rural,113361.19,38861.87509
F,62,979.44,High,980.44,Urban,62297.26,28905.63096
M,64,2417.95,Low,2430.95,Rural,153129.29,49429.70572
M,18,1330.19,Low,1343.19,Semi-Urban,65301.32,22178.04374
F,28,4432.9,Low,4450.9,Urban,69891.26,26478.21642
F,60,1562.03,High,1552.03,Urban,53587.48,26728.22378
F,63,4372.64,Low,4378.64,Semi-Urban,166197.2,55854.25752
F,50,2131.66,Low,2119.66,Urban,222780.89,73726.93696
F,22,4603.78,Low,4601.78,Semi-Urban,46562.77,19143.16541
M,60,3488.86,High,3493.86,Urban,311033.97,114949.3337
F,49,2211.46,Low,2203.46,Semi-Urban,115052.55,37564.53875
M,39,3132.56,Low,3136.56,Rural,65027.47,22538.97906
F,48,3411.88,Low,3402.88,Semi-Urban,49569.03,16873.89917
